id_client,nom,type_client,ville,region,telephone,email,date_creation,segment,conditions_paiement,plafond_credit
22086,Menage 22086,Particulier,Kaya,Centre-Nord,+226 79 98 66 87 46,,2021-12-23,Standard,Comptant,5000000
22087,Chantiers N,Professionnel,Ouagadougou,Centre,+226 70 44 54 38 19,contact22087@gmail.com,2022-07-22,Or,Comptant,500000
22088,Menage 22088,Particulier,Ouagadougou,Centre,+226 74 50 32 65 51,,2023-12-27,Standard,Comptant,0
22089,Societe o,Entreprise,Ouagadougou,Centre,+226 78 29 16 17 74,contact22089@yahoo.fr,2018-11-05,Standard,Comptant,250000
22090,Chantiers a,Professionnel,Koudougou,Centre-Ouest,+226 76 17 43 25 48,contact22090@outlook.fr,2023-08-06,Standard,Comptant,1500000
22091,Menage 22091,Particulier,Ouagadougou,Centre,+226 74 55 57 62 11,,2025-07-13,Standard,Comptant,1500000
22092,Menage 22092,Particulier,Ouagadougou,Centre,+226 78 32 63 85 78,,2020-01-09,Argent,Comptant,250000
22093,Menage 22093,Particulier,Ouagadougou,Centre,+226 71 24 27 20 59,,2017-08-27,Argent,60 j,250000
22094,Chantiers a,Professionnel,Koudougou,Centre-Ouest,+226 78 21 70 39 91,contact22094@yahoo.fr,2025-06-12,Argent,Comptant,0
22095,SARL u,Professionnel,Kaya,Centre-Nord,+226 70 13 64 87 48,contact22095@gmail.com,2023-07-13,Or,Comptant,250000
22096,Menage 22096,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 78 83 73 24 98,,2017-08-07,Argent,Comptant,0
22097,SARL n,Entreprise,,Hauts-Bassins,+226 70 92 73 44 33,contact22097@outlook.fr,2017-11-09,Standard,30 j,500000
22098,SARL n,Entreprise,Ouagadougou,Centre,+226 73 32 52 16 82,contact22098@gmail.com,2019-03-02,Standard,60 j,1500000
22099,Societe u,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 75 32 47 21 37,contact22099@yahoo.fr,2021-02-03,Standard,30 j,1500000
22100,Chantiers p,Professionnel,Ouagadougou,Centre,+226 79 51 13 39 54,contact22100@outlook.fr,2017-11-08,Standard,Comptant,1500000
22101,Menage 22101,Particulier,Koudougou,Centre-Ouest,+226 71 97 71 72 98,,2019-08-15,Standard,60 j,5000000
22102,SARL B,Professionnel,Koudougou,Centre-Ouest,+226 79 75 78 83 86,contact22102@outlook.fr,2026-01-15,Standard,Comptant,0
22103,Menage 22103,Particulier,Koudougou,Centre-Ouest,+226 76 20 72 17 44,,2017-11-15,Standard,Comptant,500000
22104,Menage 22104,Particulier,Ouagadougou,Centre,+226 72 48 21 21 35,,2016-07-30,Standard,Comptant,0
22105,Menage 22105,Particulier,Ziniaré,Plateau-Central,+226 76 13 91 53 73,,2018-11-03,Argent,60 j,5000000
22106,Menage 22106,Particulier,Ouagadougou,Centre,+226 72 84 15 89 33,,2016-09-21,Standard,Comptant,0
22107,Menage 22107,Particulier,,Centre,+226 76 55 32 75 85,,2025-10-05,Standard,Comptant,5000000
22108,Menage 22108,Particulier,,Hauts-Bassins,+226 71 19 89 58 87,,2019-11-20,Standard,30 j,0
22109,Menage 22109,Particulier,Ouagadougou,Centre,+226 72 86 45 20 52,,2025-06-02,Standard,Comptant,0
22110,Chantiers b,Professionnel,Ouagadougou,Centre,+226 72 80 11 50 97,contact22110@gmail.com,2024-10-14,Standard,30 j,1500000
22111,SARL S,Professionnel,Kaya,Centre-Nord,+226 77 18 78 40 46,contact22111@yahoo.fr,2024-12-29,Standard,30 j,500000
22112,SARL o,Professionnel,Ouagadougou,Centre,+226 76 40 44 95 27,contact22112@gmail.com,2018-12-07,Argent,Comptant,0
22113,Chantiers o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 70 64 19 10 30,contact22113@yahoo.fr,2017-11-10,Argent,30 j,500000
22114,Menage 22114,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 27 24 47 84,,2016-04-19,Standard,Comptant,250000
22115,Menage 22115,Particulier,Koudougou,Centre-Ouest,+226 78 82 35 32 49,,2025-11-20,Argent,Comptant,1500000
22116,Societe a,Entreprise,Kaya,Centre-Nord,+226 76 46 43 86 97,contact22116@entreprise.bf,2016-11-18,Argent,Comptant,500000
22117,Societe p,Professionnel,Ouagadougou,Centre,+226 70 92 87 10 23,contact22117@gmail.com,2016-05-13,Standard,30 j,0
22118,Menage 22118,Particulier,Ziniaré,Plateau-Central,+226 72 33 91 83 89,,2023-09-26,Standard,Comptant,500000
22119,Menage 22119,Particulier,Ouagadougou,Centre,+226 76 48 35 28 19,,2019-08-09,Standard,Comptant,0
22120,Menage 22120,Particulier,Koudougou,Centre-Ouest,+226 74 10 41 50 34,,2023-01-02,Standard,30 j,0
22121,Societe a,Professionnel,Koudougou,Centre-Ouest,+226 76 19 70 41 37,,2025-09-10,Standard,30 j,0
22122,SARL o,Professionnel,Koudougou,Centre-Ouest,+226 77 50 89 96 21,contact22122@entreprise.bf,2019-05-15,Standard,Comptant,0
22123,Menage 22123,Particulier,Ziniaré,Plateau-Central,+226 72 17 78 73 45,,2023-03-12,Or,Comptant,1500000
22124,Menage 22124,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 73 72 40 96 77,,2024-01-13,Standard,Comptant,0
22125,Menage 22125,Particulier,Koudougou,Centre-Ouest,+226 72 49 48 18 71,,2021-03-01,Argent,Comptant,1500000
22126,Menage 22126,Particulier,Kaya,Centre-Nord,+226 79 56 56 86 17,,2024-12-28,Standard,Comptant,1500000
22127,Societe r,Professionnel,Ziniaré,Plateau-Central,+226 79 72 17 29 13,contact22127@yahoo.fr,2024-12-19,Argent,60 j,0
22128,Ets a,Entreprise,Koudougou,Centre-Ouest,+226 78 70 91 32 72,,2024-06-25,Standard,Comptant,0
22129,SARL o,Professionnel,Ouagadougou,Centre,+226 75 69 28 14 94,,2022-04-10,Standard,Comptant,0
22130,Menage 22130,Particulier,,Plateau-Central,+226 72 58 57 19 31,,2017-05-30,Standard,60 j,0
22131,Ets o,Professionnel,Ouagadougou,Centre,+226 70 18 62 42 18,contact22131@gmail.com,2023-05-28,Standard,Comptant,500000
22132,SARL o,Professionnel,Ouagadougou,Centre,+226 70 46 75 61 42,contact22132@outlook.fr,2022-08-02,Standard,30 j,250000
22133,SARL o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 78 95 31 74 67,contact22133@outlook.fr,2024-11-24,Standard,Comptant,0
22134,Chantiers Z,Professionnel,Ouagadougou,Centre,+226 76 72 69 64 11,contact22134@entreprise.bf,2018-11-08,Standard,60 j,250000
22135,Menage 22135,Particulier,Ouagadougou,Centre,+226 79 64 37 83 76,,2023-02-13,Argent,Comptant,0
22136,Menage 22136,Particulier,Ouagadougou,Centre,+226 73 39 76 92 64,,2024-02-29,Or,Comptant,1500000
22137,Menage 22137,Particulier,,Hauts-Bassins,+226 73 13 40 67 18,,2022-11-24,Argent,Comptant,500000
22138,Menage 22138,Particulier,Ouagadougou,Centre,+226 72 21 35 32 57,,2018-05-21,Argent,30 j,0
22139,SARL a,Professionnel,Ouagadougou,Centre,+226 79 30 67 77 21,contact22139@yahoo.fr,2020-11-20,Argent,30 j,5000000
22140,Ets a,Entreprise,Ouagadougou,Centre,+226 78 98 60 51 26,,2017-12-30,Argent,30 j,0
22141,Menage 22141,Particulier,Ouagadougou,Centre,+226 79 20 87 62 69,,2020-06-24,Standard,Comptant,1500000
22142,Menage 22142,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 20 55 58 61,,2018-04-24,Argent,Comptant,0
22143,Menage 22143,Particulier,Koudougou,Centre-Ouest,+226 78 56 30 77 26,,2024-11-27,Argent,Comptant,0
22144,Societe o,Administration,Koudougou,Centre-Ouest,+226 73 23 71 62 39,contact22144@entreprise.bf,2024-11-11,Standard,30 j,500000
22145,Chantiers w,Administration,Ouagadougou,Centre,+226 75 52 58 53 85,contact22145@outlook.fr,2024-04-03,Standard,30 j,1500000
22146,Menage 22146,Particulier,Ziniaré,Plateau-Central,+226 73 27 26 95 21,,2021-05-25,Standard,Comptant,0
22147,Menage 22147,Particulier,Ouagadougou,Centre,+226 70 83 45 14 22,,2024-07-04,Standard,30 j,250000
22148,Ets r,Entreprise,Ouagadougou,Centre,+226 73 36 93 98 88,,2025-01-20,Standard,Comptant,500000
22149,Menage 22149,Particulier,Ziniaré,Plateau-Central,+226 75 41 97 38 29,,2020-02-19,Or,60 j,0
22150,Societe w,Professionnel,Ouagadougou,Centre,+226 76 79 12 27 51,contact22150@gmail.com,2024-04-03,Standard,Comptant,500000
22151,Chantiers S,Entreprise,Koudougou,Centre-Ouest,+226 78 57 83 51 29,contact22151@gmail.com,2025-02-18,Argent,Comptant,0
22152,Chantiers S,Professionnel,,Centre-Nord,+226 72 99 40 16 49,contact22152@entreprise.bf,2018-08-08,Standard,Comptant,1500000
22153,SARL n,Entreprise,Kaya,Centre-Nord,+226 70 71 13 69 36,contact22153@yahoo.fr,2024-10-14,Argent,Comptant,250000
22154,Menage 22154,Particulier,Ouagadougou,Centre,+226 71 43 75 32 60,,2023-08-14,Standard,30 j,5000000
22155,Ets r,Professionnel,Ouagadougou,Centre,+226 70 33 74 27 50,contact22155@gmail.com,2019-07-16,Standard,Comptant,0
22156,Menage 22156,Particulier,Ziniaré,Plateau-Central,+226 73 65 91 96 67,,2016-06-19,Standard,30 j,0
22157,Menage 22157,Particulier,Koudougou,Centre-Ouest,+226 76 13 31 94 21,,2024-03-16,Standard,Comptant,500000
22158,Menage 22158,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 43 88 23 93,,2023-02-16,Or,Comptant,500000
22159,Menage 22159,Particulier,Ouagadougou,Centre,+226 75 67 78 90 81,,2022-04-06,Standard,30 j,1500000
22160,Chantiers n,Professionnel,Ouagadougou,Centre,+226 75 75 40 34 33,,2020-01-08,Standard,30 j,0
22161,Chantiers l,Entreprise,Ouagadougou,Centre,+226 73 12 73 54 42,contact22161@gmail.com,2021-03-03,Argent,30 j,1500000
22162,Ets Z,Professionnel,,Centre,+226 76 23 14 53 67,contact22162@outlook.fr,2024-07-29,Argent,Comptant,0
22163,SARL b,Entreprise,Ziniaré,Plateau-Central,+226 79 55 71 68 25,,2021-10-23,Standard,Comptant,0
22164,Societe a,Administration,Ouagadougou,Centre,+226 75 39 99 51 71,contact22164@gmail.com,2018-09-02,Standard,Comptant,0
22165,Menage 22165,Particulier,Kaya,Centre-Nord,+226 75 69 36 70 90,,2021-10-26,Standard,Comptant,250000
22166,Ets é,Administration,Ouagadougou,Centre,+226 76 98 37 60 85,,2016-10-10,Argent,Comptant,500000
22167,Chantiers i,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 79 71 72 55 74,contact22167@entreprise.bf,2021-08-13,Or,Comptant,0
22168,Ets n,Professionnel,Ouagadougou,Centre,+226 72 97 21 56 89,contact22168@outlook.fr,2026-01-04,Standard,Comptant,1500000
22169,Menage 22169,Particulier,Kaya,Centre-Nord,+226 76 79 12 33 15,,2020-08-23,Standard,30 j,1500000
22170,Menage 22170,Particulier,Ouagadougou,Centre,+226 79 78 50 63 51,,2025-11-09,Standard,Comptant,250000
22171,SARL o,Entreprise,Koudougou,Centre-Ouest,+226 71 83 54 92 69,,2018-08-31,Argent,30 j,1500000
22172,Menage 22172,Particulier,Ouagadougou,Centre,+226 75 21 15 49 64,,2020-05-26,Standard,30 j,500000
22173,Menage 22173,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 30 92 34 60,,2018-09-03,Argent,Comptant,500000
22174,SARL o,Professionnel,Ouagadougou,Centre,+226 71 74 47 75 98,,2025-07-28,Argent,Comptant,250000
22175,Societe B,Professionnel,Ouagadougou,Centre,+226 76 33 53 51 15,contact22175@entreprise.bf,2025-01-29,Standard,Comptant,1500000
22176,Menage 22176,Particulier,Ziniaré,Plateau-Central,+226 70 94 40 19 20,,2025-07-28,Standard,Comptant,250000
22177,Menage 22177,Particulier,Ziniaré,Plateau-Central,+226 71 59 51 40 26,,2018-01-28,Standard,30 j,0
22178,Menage 22178,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 76 98 37 58 31,,2020-08-31,Standard,Comptant,0
22179,Menage 22179,Particulier,Ouagadougou,Centre,+226 79 77 14 54 62,,2018-05-16,Argent,Comptant,0
22180,Societe é,Professionnel,Ouagadougou,Centre,+226 75 27 25 18 98,contact22180@entreprise.bf,2020-04-18,Argent,60 j,500000
22181,SARL n,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 72 25 93 80 85,,2022-09-29,Standard,Comptant,250000
22182,Menage 22182,Particulier,Kaya,Centre-Nord,+226 71 75 48 27 71,,2020-01-27,Or,30 j,0
22183,Chantiers m,Professionnel,,Centre,+226 74 32 17 44 37,contact22183@yahoo.fr,2018-12-10,Or,30 j,250000
22184,Menage 22184,Particulier,Kaya,Centre-Nord,+226 77 67 15 73 56,,2019-12-11,Standard,30 j,0
22185,SARL n,Professionnel,Kaya,Centre-Nord,+226 74 26 96 76 77,contact22185@outlook.fr,2019-07-10,Standard,30 j,0
22186,Menage 22186,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 18 10 74 19,,2017-03-09,Standard,Comptant,0
22187,Chantiers a,Professionnel,Ouagadougou,Centre,+226 74 45 79 10 20,contact22187@gmail.com,2016-01-13,Standard,Comptant,1500000
22188,Ets n,Professionnel,Ziniaré,Plateau-Central,+226 72 65 95 98 52,contact22188@yahoo.fr,2023-10-23,Argent,30 j,0
22189,Menage 22189,Particulier,Ouagadougou,Centre,+226 75 47 36 34 54,,2018-01-28,Standard,Comptant,500000
22190,Menage 22190,Particulier,Ouagadougou,Centre,+226 77 29 69 68 72,,2019-12-16,Or,Comptant,0
22191,Menage 22191,Particulier,,Centre-Ouest,+226 78 77 85 13 27,,2016-09-18,Argent,30 j,0
22192,Chantiers Z,Professionnel,,Hauts-Bassins,+226 74 48 25 31 69,contact22192@yahoo.fr,2019-02-25,Standard,Comptant,1500000
22193,SARL o,Professionnel,Ziniaré,Plateau-Central,+226 73 99 40 26 84,contact22193@gmail.com,2017-08-01,Argent,Comptant,500000
22194,Menage 22194,Particulier,Ouagadougou,Centre,+226 77 20 48 47 99,,2022-12-22,Or,Comptant,1500000
22195,Menage 22195,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 78 97 80 91 55,,2021-10-16,Standard,30 j,0
22196,Menage 22196,Particulier,Koudougou,Centre-Ouest,+226 76 41 71 30 40,,2016-04-03,Standard,60 j,0
22197,Menage 22197,Particulier,Ouagadougou,Centre,+226 71 38 75 17 62,,2020-05-24,Or,30 j,250000
22198,SARL o,Professionnel,Ouagadougou,Centre,+226 70 56 46 49 62,contact22198@entreprise.bf,2020-11-04,Argent,Comptant,1500000
22199,Menage 22199,Particulier,Ouagadougou,Centre,+226 73 38 55 40 94,,2020-02-15,Standard,60 j,1500000
22200,Ets T,Professionnel,Ouagadougou,Centre,+226 72 25 23 34 37,,2020-04-29,Standard,30 j,1500000
22201,Menage 22201,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 73 76 47 20 78,,2021-03-17,Standard,30 j,5000000
22202,Menage 22202,Particulier,Ouagadougou,Centre,+226 74 38 91 51 77,,2020-09-09,Standard,Comptant,1500000
22203,Chantiers a,Entreprise,Kaya,Centre-Nord,+226 72 94 19 90 95,contact22203@yahoo.fr,2023-03-01,Standard,30 j,250000
22204,Ets Z,Professionnel,Ouagadougou,Centre,+226 72 14 51 60 27,contact22204@gmail.com,2022-12-25,Standard,Comptant,250000
22205,Menage 22205,Particulier,Ouagadougou,Centre,+226 77 87 43 38 46,,2021-03-10,Argent,30 j,500000
22206,Menage 22206,Particulier,Ouagadougou,Centre,+226 76 60 44 27 62,,2024-02-16,Or,Comptant,0
22207,Societe n,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 77 22 96 97 79,contact22207@gmail.com,2018-01-23,Standard,Comptant,250000
22208,Menage 22208,Particulier,Kaya,Centre-Nord,+226 70 11 43 94 19,,2025-10-11,Argent,30 j,0
22209,Chantiers a,Professionnel,Ouagadougou,Centre,+226 72 59 61 79 92,contact22209@outlook.fr,2024-09-23,Or,60 j,0
22210,Societe é,Administration,Koudougou,Centre-Ouest,+226 76 90 86 73 87,contact22210@outlook.fr,2021-02-03,Standard,Comptant,1500000
22211,Chantiers o,Professionnel,Ziniaré,Plateau-Central,+226 70 51 43 56 40,,2018-10-15,Argent,Comptant,0
22212,Chantiers g,Professionnel,Ouagadougou,Centre,+226 75 60 70 91 43,contact22212@yahoo.fr,2023-05-22,Standard,30 j,1500000
22213,SARL r,Professionnel,Ziniaré,Plateau-Central,+226 73 50 73 48 84,contact22213@entreprise.bf,2026-01-08,Or,Comptant,500000
22214,Menage 22214,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 94 10 27 84,,2017-08-10,Standard,Comptant,250000
22215,Chantiers a,Entreprise,Koudougou,Centre-Ouest,+226 72 69 22 46 70,contact22215@yahoo.fr,2016-10-20,Standard,Comptant,250000
22216,SARL o,Professionnel,Ziniaré,Plateau-Central,+226 73 50 69 94 99,contact22216@gmail.com,2016-07-28,Or,Comptant,1500000
22217,Chantiers O,Professionnel,Ouagadougou,Centre,+226 76 73 25 18 64,contact22217@entreprise.bf,2022-12-26,Standard,Comptant,0
22218,Ets r,Professionnel,Koudougou,Centre-Ouest,+226 79 42 13 93 18,,2019-03-17,Standard,Comptant,1500000
22219,Menage 22219,Particulier,Ziniaré,Plateau-Central,+226 77 27 61 86 49,,2021-07-28,Standard,Comptant,500000
22220,Menage 22220,Particulier,Ouagadougou,Centre,+226 78 15 31 70 83,,2023-08-25,Standard,30 j,500000
22221,SARL a,Professionnel,Koudougou,Centre-Ouest,+226 79 80 53 40 23,contact22221@gmail.com,2021-09-22,Standard,Comptant,0
22222,Chantiers t,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 78 97 77 41 75,contact22222@entreprise.bf,2026-04-25,Argent,60 j,250000
22223,Chantiers a,Professionnel,Ouagadougou,Centre,+226 70 68 39 95 31,contact22223@entreprise.bf,2019-09-23,Standard,Comptant,0
22224,Menage 22224,Particulier,Ziniaré,Plateau-Central,+226 73 37 97 10 43,,2016-12-28,Argent,30 j,250000
22225,Menage 22225,Particulier,Koudougou,Centre-Ouest,+226 74 78 43 43 69,,2023-06-16,Argent,Comptant,0
22226,Menage 22226,Particulier,Ouagadougou,Centre,+226 79 43 59 85 35,,2026-03-01,Standard,Comptant,0
22227,SARL Z,Professionnel,Ouagadougou,Centre,+226 73 96 85 40 46,contact22227@gmail.com,2017-11-05,Standard,60 j,0
22228,Societe a,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 72 24 25 83 46,,2021-12-19,Standard,30 j,500000
22229,Menage 22229,Particulier,Ouagadougou,Centre,+226 72 86 73 81 28,,2022-05-15,Standard,60 j,500000
22230,Menage 22230,Particulier,Kaya,Centre-Nord,+226 79 75 48 25 24,,2024-09-24,Standard,30 j,0
22231,Menage 22231,Particulier,Koudougou,Centre-Ouest,+226 75 76 99 16 92,,2019-01-11,Argent,Comptant,0
22232,Menage 22232,Particulier,Ouagadougou,Centre,+226 70 31 49 16 36,,2021-08-09,Standard,Comptant,500000
22233,Societe o,Administration,Ouagadougou,Centre,+226 72 37 79 96 20,contact22233@entreprise.bf,2026-02-26,Or,Comptant,0
22234,Societe o,Professionnel,,Hauts-Bassins,+226 77 41 49 82 18,,2021-04-15,Standard,Comptant,250000
22235,Menage 22235,Particulier,Ouagadougou,Centre,+226 77 20 21 20 32,,2023-08-30,Standard,30 j,0
22236,SARL o,Professionnel,Ziniaré,Plateau-Central,+226 73 44 60 37 63,,2017-03-22,Standard,30 j,250000
22237,Chantiers n,Administration,Ouagadougou,Centre,+226 74 70 31 65 62,,2025-07-02,Standard,Comptant,250000
22238,SARL b,Entreprise,Koudougou,Centre-Ouest,+226 73 49 60 18 57,contact22238@entreprise.bf,2022-03-25,Standard,Comptant,500000
22239,Menage 22239,Particulier,Ouagadougou,Centre,+226 75 24 19 98 45,,2018-05-05,Or,Comptant,0
22240,Menage 22240,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 12 86 91 94,,2018-03-13,Standard,30 j,250000
22241,SARL a,Professionnel,Koudougou,Centre-Ouest,+226 73 59 11 46 28,contact22241@outlook.fr,2026-01-28,Argent,30 j,0
22242,Menage 22242,Particulier,,Centre-Ouest,+226 79 68 47 22 98,,2018-04-09,Standard,Comptant,500000
22243,Menage 22243,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 78 19 29 16,,2020-10-25,Standard,Comptant,0
22244,Menage 22244,Particulier,Kaya,Centre-Nord,+226 70 54 56 87 77,,2020-05-19,Standard,30 j,0
22245,Menage 22245,Particulier,Koudougou,Centre-Ouest,+226 76 86 29 94 30,,2025-01-06,Standard,Comptant,250000
22246,Societe a,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 76 37 55 98 27,,2023-03-31,Standard,Comptant,0
22247,Ets o,Professionnel,Ziniaré,Plateau-Central,+226 73 43 38 11 68,contact22247@gmail.com,2016-04-26,Standard,30 j,250000
22248,Menage 22248,Particulier,Ziniaré,Plateau-Central,+226 75 27 57 36 10,,2026-02-25,Standard,Comptant,0
22249,Ets n,Professionnel,Kaya,Centre-Nord,+226 74 62 72 16 44,contact22249@entreprise.bf,2020-10-25,Or,30 j,0
22250,Menage 22250,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 49 46 39 19,,2018-04-19,Standard,Comptant,500000
22251,Menage 22251,Particulier,Ziniaré,Plateau-Central,+226 77 54 94 44 94,,2022-04-22,Or,Comptant,0
22252,Menage 22252,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 76 23 29 91 29,,2025-04-08,Standard,Comptant,0
22253,SARL a,Professionnel,Koudougou,Centre-Ouest,+226 70 71 80 65 23,contact22253@gmail.com,2019-04-06,Standard,Comptant,0
22254,Menage 22254,Particulier,Ouagadougou,Centre,+226 77 42 74 91 67,,2017-08-12,Standard,Comptant,250000
22255,Chantiers r,Professionnel,Ouagadougou,Centre,+226 78 91 17 52 89,,2024-07-05,Argent,Comptant,1500000
22256,Menage 22256,Particulier,Ouagadougou,Centre,+226 75 37 46 78 67,,2018-07-16,Or,Comptant,0
22257,Ets l,Administration,Ouagadougou,Centre,+226 74 89 90 59 63,,2025-07-22,Standard,Comptant,500000
22258,Menage 22258,Particulier,Ouagadougou,Centre,+226 75 66 71 54 60,,2021-11-20,Standard,30 j,1500000
22259,Societe Z,Professionnel,Koudougou,Centre-Ouest,+226 79 74 18 86 51,contact22259@entreprise.bf,2020-05-20,Standard,60 j,0
22260,Societe a,Professionnel,Koudougou,Centre-Ouest,+226 74 52 57 89 93,contact22260@gmail.com,2020-10-30,Standard,Comptant,0
22261,Menage 22261,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 74 57 99 15 11,,2023-03-05,Standard,Comptant,5000000
22262,Menage 22262,Particulier,Koudougou,Centre-Ouest,+226 72 24 23 99 12,,2021-05-25,Standard,Comptant,500000
22263,Menage 22263,Particulier,Ziniaré,Plateau-Central,+226 72 82 54 13 29,,2018-05-09,Argent,Comptant,500000
22264,Menage 22264,Particulier,Kaya,Centre-Nord,+226 73 12 99 84 93,,2016-07-10,Argent,Comptant,250000
22265,Ets T,Administration,Ouagadougou,Centre,+226 72 65 73 48 26,contact22265@outlook.fr,2020-01-24,Standard,Comptant,250000
22266,Menage 22266,Particulier,Ouagadougou,Centre,+226 79 37 82 72 88,,2025-05-05,Standard,30 j,1500000
22267,SARL o,Administration,Ziniaré,Plateau-Central,+226 70 33 30 27 87,contact22267@gmail.com,2019-10-28,Standard,Comptant,0
22268,Menage 22268,Particulier,Ouagadougou,Centre,+226 75 90 71 88 39,,2016-04-05,Standard,Comptant,1500000
22269,Menage 22269,Particulier,Ouagadougou,Centre,+226 78 76 85 45 79,,2017-02-17,Or,30 j,500000
22270,Ets o,Entreprise,Kaya,Centre-Nord,+226 75 81 96 93 59,contact22270@outlook.fr,2020-12-23,Standard,Comptant,0
22271,Chantiers é,Administration,Ouagadougou,Centre,+226 72 82 58 55 38,contact22271@yahoo.fr,2020-04-02,Argent,30 j,5000000
22272,Ets a,Professionnel,Koudougou,Centre-Ouest,+226 71 25 89 56 63,,2018-05-23,Standard,30 j,0
22273,Societe é,Administration,,Centre-Ouest,+226 79 88 86 53 38,,2021-09-08,Standard,Comptant,500000
22274,Ets r,Professionnel,Kaya,Centre-Nord,+226 74 75 58 67 10,contact22274@gmail.com,2025-02-23,Standard,30 j,0
22275,SARL a,Professionnel,Ouagadougou,Centre,+226 74 63 89 35 96,contact22275@outlook.fr,2021-11-27,Standard,Comptant,250000
22276,Ets o,Entreprise,Ouagadougou,Centre,+226 70 15 43 28 93,,2016-04-30,Standard,Comptant,250000
22277,Menage 22277,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 76 74 68 80 48,,2022-02-22,Standard,Comptant,500000
