tx_ref,agent_code,client_phone,montant_xof,type_op,statut,date_op,commission,canal,id_export
TX0008093,AG20,794 01 52 928,9005,in,REUSSI,2026-05-27,225.0,USSD,8093
TX0008094,AG09,+226 720 39 94 863,4313,in,REUSSI,2026-05-27,108.0,USSD,8094
TX0008095,AG11,7513209687,1456,out,echec,2026-05-27,15.0,Agent,8095
TX0008096,AG17,7823257785,4451,in,echec,2026-05-27,111.0,Agent,8096
TX0008097,AG16,+226 796 12 67 255,12921,in,echec,2026-05-27,323.0,USSD,8097
TX0008098,AG11,7933340605,1770,out,ok,2026-05-27,18.0,Agent,8098
TX0008099,AG06,7979961803,1908,in,OK,2026-05-27,48.0,Agent,8099
TX0008100,AG10,+226 730 48 94 757,5262,in,Reussie,2026-05-27,132.0,Agent,8100
TX0008101,AG08,+226 762 31 00 908,5553,out,ok,2026-05-27,56.0,Agent,8101
TX0008102,AG11,+226 727 94 96 384,1649,out,OK,2026-05-27,16.0,Agent,8102
TX0008103,AG14,+226 714 18 86 564,796,out,Echouee,2026-05-27,8.0,USSD,8103
TX0008104,AG01,+226 759 02 52 177,1175,in,Reussie,2026-05-27,29.0,USSD,8104
TX0008105,AG14,7588323505,5962,in,OK,2026-05-27,149.0,USSD,8105
TX0008106,AG01,7385120982,2144,in,OK,2026-05-27,54.0,USSD,8106
TX0008107,AG11,+226 787 32 88 087,3234,out,Reussie,2026-05-27,32.0,Agent,8107
TX0008108,AG20,723 43 90 276,8315,out,Echouee,2026-05-27,83.0,app,8108
TX0008109,AG07,7146649682,1344,in,echec,2026-05-27,34.0,Agent,8109
TX0008110,AG07,+226 773 56 86 471,4790,in,ok,2026-05-27,120.0,USSD,8110
TX0008111,AG11,7655981645,3751,in,REUSSI,2026-05-27,94.0,app,8111
TX0008112,AG15,763 06 59 086,16334,out,OK,2026-05-27,163.0,Agent,8112
TX0008113,AG08,7829989917,1673,out,OK,2026-05-27,17.0,Agent,8113
TX0008114,AG05,+226 704 47 63 445,5179,in,Reussie,2026-05-27,129.0,app,8114
TX0008115,AG16,+226 700 08 12 167,8301,in,Echouee,2026-05-27,208.0,USSD,8115
TX0008116,AG06,703 47 98 599,5644,in,ok,2026-05-27,141.0,app,8116
TX0008117,AG01,753 50 95 191,5107,out,ok,2026-05-27,51.0,Agent,8117
TX0008118,AG02,786 84 90 420,2889,in,ok,2026-05-27,72.0,USSD,8118
TX0008119,AG08,+226 766 32 22 811,3598,in,REUSSI,2026-05-27,90.0,Agent,8119
TX0008120,AG07,+226 777 90 66 128,1138,out,echec,2026-05-27,11.0,USSD,8120
TX0008121,AG15,+226 775 38 98 845,311,in,Reussie,2026-05-27,8.0,Agent,8121
TX0008122,AG02,+226 701 95 00 376,4154,in,Echouee,2026-05-27,104.0,USSD,8122
TX0008123,AG10,7996363810,2557,in,REUSSI,2026-05-27,64.0,Agent,8123
TX0008124,AG02,792 90 38 080,11475,in,ok,2026-05-27,287.0,Agent,8124
TX0008125,AG02,+226 729 31 27 512,4330,out,ok,2026-05-28,43.0,Agent,8125
TX0008126,AG08,+226 782 22 21 373,6678,out,Reussie,2026-05-28,67.0,app,8126
TX0008127,AG06,710 36 72 294,2684,in,REUSSI,2026-05-28,67.0,USSD,8127
TX0008128,AG04,+226 748 50 91 833,725,out,REUSSI,2026-05-28,7.0,USSD,8128
TX0008129,AG17,7477664810,2692,in,OK,2026-05-28,67.0,Agent,8129
TX0008130,AG08,+226 787 37 61 540,5078,in,Echouee,2026-05-28,127.0,Agent,8130
TX0008131,AG14,788 09 62 048,8514,out,Reussie,2026-05-28,85.0,USSD,8131
TX0008132,AG02,+226 783 50 97 629,749,out,REUSSI,2026-05-28,7.0,USSD,8132
TX0008133,AG02,+226 741 99 87 220,1825,out,ok,2026-05-28,18.0,Agent,8133
TX0008134,AG13,788 71 40 012,2971,out,Reussie,2026-05-28,,USSD,8134
TX0008135,AG10,+226 735 68 54 677,6931,out,echec,2026-05-28,69.0,USSD,8135
TX0008136,AG16,757 43 61 284,1096,in,Echouee,2026-05-28,27.0,Agent,8136
TX0008137,AG05,+226 744 83 79 921,9083,out,ok,2026-05-28,91.0,USSD,8137
TX0008138,AG07,772 86 19 367,4191,out,Reussie,2026-05-28,42.0,Agent,8138
TX0008139,AG19,714 05 99 096,3467,out,ok,2026-05-28,35.0,USSD,8139
TX0008140,AG02,7775829379,4474,out,Reussie,2026-05-28,45.0,Agent,8140
TX0008141,AG03,794 21 62 061,611,in,ok,2026-05-28,15.0,USSD,8141
TX0008142,AG07,+226 752 16 93 108,3767,in,Reussie,2026-05-28,94.0,USSD,8142
TX0008143,AG06,+226 779 44 22 296,16795,in,Reussie,2026-05-28,420.0,Agent,8143
TX0008144,AG03,+226 765 17 86 364,709,out,REUSSI,2026-05-28,7.0,Agent,8144
TX0008145,AG04,7443723219,4898,in,REUSSI,2026-05-28,122.0,Agent,8145
TX0008146,AG08,7484138474,7087,out,Reussie,2026-05-28,71.0,Agent,8146
TX0008147,AG10,+226 796 93 34 932,4544,in,ok,2026-05-28,114.0,Agent,8147
TX0008148,AG05,714 45 24 513,2849,out,ok,2026-05-28,28.0,Agent,8148
TX0008149,AG16,730 71 85 504,6147,in,echec,2026-05-28,154.0,app,8149
TX0008150,AG16,793 22 50 391,1862,out,REUSSI,2026-05-28,19.0,Agent,8150
TX0008151,AG03,792 50 97 528,1496,in,Echouee,2026-05-28,37.0,USSD,8151
TX0008152,AG04,+226 791 23 17 327,3339,in,ok,2026-05-28,83.0,USSD,8152
TX0008153,AG14,7222801507,985,out,ok,2026-05-28,10.0,Agent,8153
TX0008154,AG10,+226 703 65 26 355,1204,out,Reussie,2026-05-28,12.0,Agent,8154
TX0008155,AG15,791 59 32 667,3264,out,ok,2026-05-28,33.0,USSD,8155
TX0008156,AG01,+226 768 42 30 159,2981,out,Echouee,2026-05-28,30.0,Agent,8156
TX0008157,AG04,7581486785,1255,in,OK,2026-05-28,31.0,Agent,8157
TX0008158,AG10,7131436676,2560,in,Echouee,2026-05-28,64.0,Agent,8158
TX0008159,AG09,737 13 88 386,1871,in,ok,2026-05-28,47.0,Agent,8159
TX0008160,AG05,+226 777 56 68 478,8857,in,REUSSI,2026-05-28,221.0,USSD,8160
TX0008161,AG15,7215654443,2573,out,echec,2026-05-28,26.0,Agent,8161
TX0008162,AG14,+226 736 95 76 996,1449,in,Reussie,2026-05-28,36.0,Agent,8162
TX0008163,AG14,+226 705 90 53 085,8692,in,echec,2026-05-28,217.0,Agent,8163
TX0008164,AG14,7372192300,634,in,ok,2026-05-28,16.0,Agent,8164
TX0008165,AG17,701 81 34 670,6262,in,Reussie,2026-05-28,157.0,Agent,8165
TX0008166,AG09,718 51 12 928,2370,out,OK,2026-05-28,24.0,USSD,8166
TX0008167,AG13,753 35 12 111,3819,in,OK,2026-05-28,95.0,Agent,8167
TX0008168,AG16,+226 720 25 36 827,3913,in,Reussie,2026-05-28,98.0,app,8168
TX0008169,AG11,+226 767 47 47 053,4410,in,ok,2026-05-28,110.0,Agent,8169
TX0008170,AG16,+226 776 49 83 181,4879,in,REUSSI,2026-05-28,122.0,app,8170
TX0008171,AG17,7320914212,361,out,ok,2026-05-28,4.0,Agent,8171
TX0008172,AG07,+226 749 41 28 611,385,out,Reussie,2026-05-28,4.0,Agent,8172
TX0008173,AG08,797 66 36 426,3060,out,OK,2026-05-28,31.0,USSD,8173
TX0008174,AG18,782 04 39 226,4851,out,ok,2026-05-29,49.0,Agent,8174
TX0008175,AG17,+226 743 96 38 590,3106,out,Reussie,2026-05-29,31.0,Agent,8175
TX0008176,AG09,7676383754,1919,out,ok,2026-05-29,19.0,Agent,8176
TX0008177,AG13,761 38 64 750,1258,out,ok,2026-05-29,13.0,Agent,8177
TX0008178,AG07,7603411155,6234,in,echec,2026-05-29,156.0,app,8178
TX0008179,AG08,7598298227,9376,out,OK,2026-05-29,94.0,app,8179
TX0008180,AG18,747 75 58 969,1503,out,ok,2026-05-29,15.0,USSD,8180
TX0008181,AG01,+226 739 46 11 123,11970,in,Echouee,2026-05-29,299.0,USSD,8181
TX0008182,AG04,785 79 24 559,4657,in,OK,2026-05-29,116.0,Agent,8182
TX0008183,AG10,+226 728 77 40 233,6959,in,Reussie,2026-05-29,174.0,Agent,8183
TX0008184,AG14,738 68 48 338,3164,in,REUSSI,2026-05-29,79.0,Agent,8184
TX0008185,AG06,7534105890,1971,out,Reussie,2026-05-29,20.0,app,8185
TX0008186,AG08,7654416916,752,in,OK,2026-05-29,19.0,USSD,8186
TX0008187,AG01,734 97 27 868,1860,out,Echouee,2026-05-29,19.0,Agent,8187
TX0008188,AG13,+226 707 51 19 040,2367,in,Reussie,2026-05-29,59.0,USSD,8188
TX0008189,AG13,+226 778 03 79 679,6991,out,OK,2026-05-29,70.0,Agent,8189
TX0008190,AG11,+226 762 06 90 040,6599,in,ok,2026-05-29,165.0,USSD,8190
TX0008191,AG03,774 82 45 174,2869,out,OK,2026-05-29,29.0,Agent,8191
TX0008192,AG07,+226 722 15 97 931,1217,in,Reussie,2026-05-29,30.0,Agent,8192
TX0008193,AG09,+226 793 26 42 604,243,in,OK,2026-05-29,6.0,Agent,8193
TX0008194,AG08,+226 797 54 89 002,3271,in,Reussie,2026-05-29,82.0,USSD,8194
TX0008195,AG07,727 70 94 795,1802,in,ok,2026-05-29,45.0,Agent,8195
TX0008196,AG18,704 57 73 399,1103,out,Echouee,2026-05-29,11.0,USSD,8196
TX0008197,AG14,7716231726,2235,in,Reussie,2026-05-29,56.0,Agent,8197
TX0008198,AG13,+226 736 10 68 998,5328,out,ok,2026-05-29,53.0,Agent,8198
TX0008199,AG13,760 81 78 535,261,out,OK,2026-05-29,3.0,Agent,8199
TX0008200,AG11,753 84 20 511,1301,in,echec,2026-05-29,33.0,USSD,8200
TX0008201,AG14,757 58 85 036,722,out,REUSSI,2026-05-29,7.0,USSD,8201
TX0008202,AG12,+226 737 72 26 101,4649,out,ok,2026-05-29,46.0,Agent,8202
TX0008203,AG19,712 52 45 232,4783,in,REUSSI,2026-05-29,120.0,USSD,8203
TX0008204,AG18,+226 732 18 60 179,3338,in,echec,2026-05-29,83.0,app,8204
TX0008205,AG01,744 14 49 827,867,in,OK,2026-05-29,22.0,USSD,8205
TX0008206,AG04,702 78 53 255,1029,out,ok,2026-05-29,10.0,Agent,8206
TX0008207,AG01,7424781648,3420,out,Echouee,2026-05-29,34.0,Agent,8207
TX0008208,AG06,+226 725 89 40 375,1723,in,REUSSI,2026-05-29,43.0,app,8208
TX0008209,AG11,+226 768 55 56 902,2143,in,echec,2026-05-29,54.0,Agent,8209
TX0008210,AG03,7035498104,2261,in,ok,2026-05-29,57.0,Agent,8210
TX0008211,AG16,7982705806,10420,out,Echouee,2026-05-29,104.0,Agent,8211
TX0008212,AG06,793 13 10 460,2877,in,OK,2026-05-29,72.0,USSD,8212
TX0008213,AG05,763 11 56 753,786,in,ok,2026-05-29,20.0,USSD,8213
TX0008214,AG06,7718940370,5720,in,REUSSI,2026-05-29,143.0,Agent,8214
TX0008215,AG03,7273283612,641,out,Reussie,2026-05-29,6.0,USSD,8215
TX0008216,AG10,715 66 44 725,1477,out,ok,2026-05-29,15.0,USSD,8216
TX0008217,AG10,777 24 75 749,1379,in,Reussie,2026-05-29,34.0,Agent,8217
TX0008218,AG08,779 00 64 048,3300,in,Echouee,2026-05-29,82.0,USSD,8218
TX0008219,AG08,+226 754 89 74 156,4360,out,Echouee,2026-05-29,44.0,USSD,8219
TX0008220,AG01,+226 785 28 83 423,21987,in,ok,2026-05-29,550.0,Agent,8220
TX0008221,AG12,787 43 09 428,13416,in,Reussie,2026-05-29,335.0,USSD,8221
TX0008222,AG05,+226 703 44 25 326,3838,out,OK,2026-05-29,38.0,Agent,8222
TX0008223,AG09,7068886634,1443,out,REUSSI,2026-05-29,14.0,USSD,8223
TX0008224,AG17,740 64 22 322,2841,in,ok,2026-05-29,71.0,USSD,8224
TX0008225,AG19,733 78 94 203,1343,in,echec,2026-05-29,34.0,USSD,8225
TX0008226,AG20,776 85 55 397,657,in,Reussie,2026-05-29,16.0,USSD,8226
TX0008227,AG07,+226 780 46 05 760,2748,out,OK,2026-05-29,27.0,Agent,8227
TX0008228,AG08,762 57 34 298,1128,in,Echouee,2026-05-29,28.0,Agent,8228
TX0008229,AG01,708 51 42 885,3014,in,Reussie,2026-05-29,75.0,Agent,8229
TX0008230,AG19,715 13 62 759,1020,out,ok,2026-05-29,10.0,Agent,8230
TX0008231,AG16,+226 797 70 37 506,727,out,ok,2026-05-29,7.0,Agent,8231
TX0008232,AG13,+226 710 76 66 034,1021,in,REUSSI,2026-05-29,26.0,Agent,8232
TX0008233,AG04,790 16 27 777,1358,in,Echouee,2026-05-29,34.0,app,8233
TX0008234,AG05,+226 717 43 77 504,7563,out,Echouee,2026-05-29,76.0,USSD,8234
TX0008235,AG08,+226 708 75 33 399,3760,in,Reussie,2026-05-30,94.0,Agent,8235
TX0008236,AG17,783 04 51 815,4671,in,OK,2026-05-30,117.0,Agent,8236
TX0008237,AG20,732 52 88 079,1227,in,REUSSI,2026-05-30,31.0,USSD,8237
TX0008238,AG14,+226 712 38 12 911,3794,out,Reussie,2026-05-30,38.0,USSD,8238
TX0008239,AG20,7912916872,2460,in,Reussie,2026-05-30,62.0,Agent,8239
TX0008240,AG16,794 97 26 007,8313,out,ok,2026-05-30,83.0,USSD,8240
TX0008241,AG16,+226 768 38 09 282,258,in,Reussie,2026-05-30,6.0,Agent,8241
TX0008242,AG14,741 85 74 413,1469,out,ok,2026-05-30,15.0,USSD,8242
TX0008243,AG03,+226 736 60 29 479,8018,in,OK,2026-05-30,200.0,app,8243
TX0008244,AG15,731 72 36 083,2114,out,ok,2026-05-30,21.0,Agent,8244
TX0008245,AG18,7394800326,631,in,Reussie,2026-05-30,16.0,Agent,8245
TX0008246,AG06,7549969518,1911,out,ok,2026-05-30,19.0,Agent,8246
TX0008247,AG11,758 01 34 474,818,out,REUSSI,2026-05-30,8.0,USSD,8247
TX0008248,AG08,+226 738 35 07 849,6689,in,OK,2026-05-30,167.0,Agent,8248
TX0008249,AG12,777 83 85 960,8143,in,REUSSI,2026-05-30,204.0,USSD,8249
TX0008250,AG07,7047001013,1782,out,ok,2026-05-30,18.0,USSD,8250
TX0008251,AG05,7494875946,2273,out,OK,2026-05-30,23.0,USSD,8251
TX0008252,AG13,+226 714 13 90 315,4124,in,REUSSI,2026-05-30,103.0,USSD,8252
TX0008253,AG13,746 17 55 887,12205,out,REUSSI,2026-05-30,122.0,Agent,8253
TX0008254,AG18,762 04 37 285,3186,in,ok,2026-05-30,80.0,Agent,8254
TX0008255,AG02,+226 776 14 11 627,1860,in,REUSSI,2026-05-30,46.0,Agent,8255
TX0008256,AG07,+226 723 89 14 538,1285,in,Reussie,2026-05-30,32.0,Agent,8256
TX0008257,AG05,+226 725 25 35 109,1576,in,REUSSI,2026-05-30,39.0,Agent,8257
TX0008258,AG08,+226 732 79 86 883,1910,out,Echouee,2026-05-30,19.0,Agent,8258
TX0008259,AG01,+226 788 96 87 395,12146,in,ok,2026-05-30,304.0,app,8259
TX0008260,AG03,+226 721 89 08 917,8757,out,Echouee,2026-05-30,88.0,USSD,8260
TX0008261,AG02,755 21 21 655,8635,in,Reussie,2026-05-30,216.0,USSD,8261
TX0008262,AG11,781 27 47 898,1817,out,ok,2026-05-30,18.0,USSD,8262
TX0008263,AG06,+226 714 24 91 550,12553,out,OK,2026-05-30,126.0,Agent,8263
TX0008264,AG13,7931185846,2387,in,OK,2026-05-30,60.0,Agent,8264
TX0008265,AG11,+226 706 47 26 421,6370,in,OK,2026-05-30,159.0,Agent,8265
TX0008266,AG07,767 95 70 561,2606,in,Echouee,2026-05-30,65.0,USSD,8266
TX0008267,AG18,7701190692,2759,in,Reussie,2026-05-30,69.0,Agent,8267
TX0008268,AG06,7001085206,12845,in,echec,2026-05-30,321.0,USSD,8268
TX0008269,AG19,+226 728 37 82 145,4544,out,OK,2026-05-30,45.0,USSD,8269
TX0008270,AG16,729 88 90 319,2761,in,Echouee,2026-05-30,69.0,Agent,8270
TX0008271,AG07,7046322736,1629,in,echec,2026-05-30,41.0,Agent,8271
TX0008272,AG11,787 97 74 841,8246,in,REUSSI,2026-05-30,206.0,Agent,8272
TX0008273,AG04,758 30 70 173,935,in,OK,2026-05-30,23.0,Agent,8273
TX0008274,AG12,744 13 62 766,1498,out,echec,2026-05-31,15.0,Agent,8274
TX0008275,AG06,730 58 71 665,1568,in,echec,2026-05-31,39.0,USSD,8275
TX0008276,AG11,795 06 95 941,4089,out,REUSSI,2026-05-31,41.0,Agent,8276
TX0008277,AG19,+226 799 09 88 083,25676,in,ok,2026-05-31,642.0,Agent,8277
TX0008278,AG01,737 17 15 135,3481,out,ok,2026-05-31,35.0,USSD,8278
TX0008279,AG11,7165758455,1718,in,ok,2026-05-31,43.0,Agent,8279
TX0008280,AG13,709 97 97 280,2437,out,echec,2026-05-31,24.0,Agent,8280
TX0008281,AG13,+226 780 18 23 373,1681,in,REUSSI,2026-05-31,42.0,Agent,8281
TX0008282,AG12,+226 775 65 80 153,1862,in,REUSSI,2026-06-01,47.0,Agent,8282
TX0008283,AG15,7677607900,6061,out,REUSSI,2026-06-01,61.0,USSD,8283
TX0008284,AG13,+226 714 46 04 785,311,out,ok,2026-06-01,3.0,USSD,8284
TX0008285,AG13,+226 784 32 69 394,1965,in,ok,2026-06-01,49.0,USSD,8285
TX0008286,AG14,752 56 37 857,2686,in,REUSSI,2026-06-01,67.0,Agent,8286
TX0008287,AG13,+226 706 63 57 705,3066,in,REUSSI,2026-06-01,77.0,Agent,8287
TX0008288,AG08,+226 739 92 01 376,718,out,Echouee,2026-06-01,7.0,Agent,8288
TX0008289,AG13,758 07 69 196,3960,in,OK,2026-06-01,99.0,Agent,8289
TX0008290,AG07,+226 748 44 96 292,15596,out,Reussie,2026-06-01,156.0,USSD,8290
TX0008291,AG18,+226 784 39 41 383,1930,in,OK,2026-06-01,48.0,Agent,8291
TX0008292,AG18,+226 751 51 43 642,223,in,REUSSI,2026-06-01,6.0,USSD,8292
TX0008293,AG01,7270580985,2138,in,OK,2026-06-01,53.0,USSD,8293
TX0008294,AG19,790 56 51 155,2758,in,Reussie,2026-06-01,69.0,Agent,8294
TX0008295,AG07,+226 798 13 07 690,5490,out,OK,2026-06-01,55.0,Agent,8295
TX0008296,AG12,7443041248,1497,in,echec,2026-06-01,37.0,app,8296
TX0008297,AG17,+226 779 17 42 722,1814,out,Reussie,2026-06-01,18.0,Agent,8297
TX0008298,AG07,7351833289,5495,in,REUSSI,2026-06-01,137.0,USSD,8298
TX0008299,AG01,7572914865,1307,in,OK,2026-06-01,33.0,Agent,8299
TX0008300,AG02,+226 746 52 66 672,860,in,Reussie,2026-06-01,22.0,USSD,8300
TX0008301,AG20,762 14 50 677,5043,in,Reussie,2026-06-01,126.0,Agent,8301
TX0008302,AG17,+226 727 06 08 664,4484,out,ok,2026-06-01,45.0,USSD,8302
TX0008303,AG19,+226 735 30 54 323,9012,in,ok,2026-06-01,225.0,USSD,8303
TX0008304,AG20,+226 733 56 08 813,3094,in,ok,2026-06-01,77.0,Agent,8304
TX0008305,AG14,739 75 31 841,8878,in,OK,2026-06-01,222.0,Agent,8305
TX0008306,AG13,794 43 09 636,827,in,REUSSI,2026-06-01,21.0,USSD,8306
TX0008307,AG13,7963034392,16218,out,REUSSI,2026-06-01,162.0,Agent,8307
TX0008308,AG19,+226 785 63 81 823,980,in,REUSSI,2026-06-01,24.0,Agent,8308
TX0008309,AG17,7913781049,6728,in,ok,2026-06-01,168.0,USSD,8309
TX0008310,AG09,7785917018,5510,in,Echouee,2026-06-01,138.0,Agent,8310
TX0008311,AG02,745 02 54 817,5435,in,Reussie,2026-06-01,136.0,Agent,8311
TX0008312,AG12,+226 711 35 17 714,670,in,Reussie,2026-06-01,17.0,Agent,8312
TX0008313,AG08,+226 726 44 36 753,6903,in,echec,2026-06-01,173.0,Agent,8313
TX0008314,AG02,790 15 03 324,8946,in,Reussie,2026-06-01,224.0,Agent,8314
TX0008315,AG13,716 13 93 140,2845,out,REUSSI,2026-06-01,28.0,USSD,8315
TX0008316,AG12,790 42 62 459,3903,in,OK,2026-06-01,98.0,Agent,8316
TX0008317,AG06,+226 723 58 81 982,12286,in,Reussie,2026-06-01,307.0,USSD,8317
TX0008318,AG01,733 64 04 997,1526,out,Reussie,2026-06-01,15.0,Agent,8318
TX0008319,AG15,+226 780 06 99 138,5000,in,Reussie,2026-06-01,125.0,USSD,8319
TX0008320,AG08,7847256456,2980,in,echec,2026-06-01,74.0,Agent,8320
TX0008321,AG16,+226 724 79 49 397,1202,in,REUSSI,2026-06-01,30.0,USSD,8321
TX0008322,AG09,+226 733 84 87 942,3563,in,Echouee,2026-06-01,89.0,app,8322
TX0008323,AG09,751 81 60 398,4032,in,Reussie,2026-06-01,101.0,Agent,8323
TX0008324,AG08,7632034468,2454,out,REUSSI,2026-06-01,25.0,USSD,8324
TX0008325,AG18,7184167066,3199,in,Reussie,2026-06-01,80.0,Agent,8325
TX0008326,AG07,720 05 96 518,1594,in,Reussie,2026-06-01,40.0,Agent,8326
TX0008327,AG14,764 38 23 484,3764,in,echec,2026-06-01,94.0,USSD,8327
TX0008328,AG19,772 39 33 845,389,in,REUSSI,2026-06-01,10.0,Agent,8328
TX0008329,AG12,742 99 75 627,3060,in,ok,2026-06-01,76.0,Agent,8329
TX0008330,AG16,7560509869,2477,out,REUSSI,2026-06-01,25.0,USSD,8330
TX0008331,AG11,+226 741 96 94 669,5270,in,REUSSI,2026-06-01,132.0,USSD,8331
TX0008332,AG05,+226 796 09 28 829,385,in,Echouee,2026-06-01,10.0,USSD,8332
TX0008333,AG03,+226 726 39 25 734,13373,in,REUSSI,2026-06-01,334.0,Agent,8333
TX0008334,AG07,+226 782 67 67 488,2151,out,OK,2026-06-01,22.0,Agent,8334
TX0008335,AG10,7426162977,4390,out,ok,2026-06-01,44.0,USSD,8335
TX0008336,AG11,+226 706 84 30 411,737,in,Echouee,2026-06-01,18.0,USSD,8336
TX0008337,AG10,7075718531,1337,in,ok,2026-06-01,33.0,Agent,8337
TX0008338,AG15,799 50 56 176,2577,in,Echouee,2026-06-01,64.0,Agent,8338
TX0008339,AG11,768 21 55 041,428,out,REUSSI,2026-06-01,4.0,USSD,8339
TX0008340,AG05,+226 702 09 86 549,5361,out,OK,2026-06-01,54.0,USSD,8340
TX0008341,AG09,707 93 89 273,1566,in,Reussie,2026-06-01,39.0,Agent,8341
TX0008342,AG04,716 38 90 558,7425,in,Echouee,2026-06-01,186.0,Agent,8342
TX0008343,AG13,+226 799 90 91 921,15412,in,echec,2026-06-01,385.0,Agent,8343
TX0008344,AG11,742 47 02 932,18492,out,echec,2026-06-01,185.0,app,8344
TX0008345,AG19,7401442083,1520,out,REUSSI,2026-06-01,15.0,Agent,8345
TX0008346,AG01,769 74 10 192,5506,out,REUSSI,2026-06-01,55.0,app,8346
TX0008347,AG11,711 01 65 201,2378,in,ok,2026-06-01,59.0,USSD,8347
TX0008348,AG02,+226 731 57 33 508,2179,out,Reussie,2026-06-01,22.0,USSD,8348
TX0008349,AG06,+226 791 53 65 109,6797,in,REUSSI,2026-06-01,170.0,Agent,8349
TX0008350,AG10,760 40 70 739,1561,in,echec,2026-06-01,39.0,USSD,8350
TX0008351,AG20,7105964781,1602,out,ok,2026-06-01,16.0,app,8351
TX0008352,AG20,724 14 36 823,1414,in,Reussie,2026-06-01,35.0,USSD,8352
TX0008353,AG10,+226 742 12 93 836,3142,in,ok,2026-06-01,79.0,Agent,8353
TX0008354,AG10,709 84 78 005,2371,in,echec,2026-06-01,59.0,Agent,8354
TX0008355,AG17,+226 790 42 47 780,3129,in,echec,2026-06-01,78.0,app,8355
TX0008356,AG17,708 48 89 386,6692,out,Reussie,2026-06-01,67.0,Agent,8356
TX0008357,AG17,741 46 46 946,2792,in,Reussie,2026-06-01,70.0,app,8357
TX0008358,AG07,751 21 62 879,6225,in,OK,2026-06-01,156.0,USSD,8358
TX0008359,AG02,7845093276,3335,out,echec,2026-06-01,33.0,Agent,8359
TX0008360,AG19,7588773860,2965,out,OK,2026-06-01,30.0,Agent,8360
TX0008361,AG18,706 75 18 641,2347,in,ok,2026-06-01,59.0,Agent,8361
TX0008362,AG17,+226 759 06 33 736,41837,in,REUSSI,2026-06-01,1046.0,USSD,8362
TX0008363,AG09,+226 727 49 69 567,2865,out,REUSSI,2026-06-01,29.0,Agent,8363
TX0008364,AG07,+226 791 19 06 274,3266,out,ok,2026-06-01,33.0,USSD,8364
TX0008365,AG14,708 27 54 685,8387,out,OK,2026-06-01,84.0,Agent,8365
TX0008366,AG07,729 71 74 545,1789,out,OK,2026-06-01,18.0,Agent,8366
TX0008367,AG14,733 88 55 141,5375,in,OK,2026-06-01,134.0,USSD,8367
TX0008368,AG09,731 30 88 288,3195,in,Echouee,2026-06-01,80.0,Agent,8368
TX0008369,AG08,7829045668,2992,in,echec,2026-06-01,75.0,Agent,8369
TX0008370,AG06,+226 737 87 49 503,1758,in,Reussie,2026-06-01,44.0,USSD,8370
TX0008371,AG02,+226 738 81 60 036,2367,in,Reussie,2026-06-01,59.0,USSD,8371
TX0008372,AG09,+226 716 41 70 535,981,out,echec,2026-06-01,10.0,app,8372
TX0008373,AG03,+226 765 10 63 452,5763,in,Reussie,2026-06-01,144.0,USSD,8373
TX0008374,AG01,791 15 72 588,4226,out,Echouee,2026-06-01,42.0,Agent,8374
TX0008375,AG04,+226 732 38 89 937,6516,out,echec,2026-06-01,65.0,app,8375
TX0008376,AG09,+226 767 38 12 233,1988,out,echec,2026-06-01,20.0,Agent,8376
TX0008377,AG11,+226 738 90 37 793,540,in,ok,2026-06-01,14.0,USSD,8377
TX0008378,AG05,7135919933,4062,out,OK,2026-06-01,41.0,USSD,8378
TX0008379,AG12,727 94 28 711,1036,out,echec,2026-06-01,10.0,Agent,8379
TX0008380,AG16,742 17 02 714,1759,out,REUSSI,2026-06-01,18.0,Agent,8380
TX0008381,AG18,723 08 45 576,2610,out,REUSSI,2026-06-01,26.0,USSD,8381
TX0008382,AG13,716 37 64 419,2805,in,echec,2026-06-01,70.0,Agent,8382
TX0008383,AG07,+226 707 27 98 424,3746,out,Reussie,2026-06-01,37.0,Agent,8383
TX0008384,AG13,718 62 73 313,1152,in,ok,2026-06-01,29.0,app,8384
TX0008385,AG15,+226 740 55 65 489,1476,in,REUSSI,2026-06-01,37.0,USSD,8385
TX0008386,AG04,7313575313,960,out,echec,2026-06-01,10.0,USSD,8386
TX0008387,AG06,7836159569,1907,in,OK,2026-06-01,48.0,Agent,8387
TX0008388,AG18,741 48 86 107,3060,in,REUSSI,2026-06-02,76.0,Agent,8388
TX0008389,AG11,757 67 35 089,13525,in,echec,2026-06-02,338.0,Agent,8389
TX0008390,AG05,+226 760 52 73 024,8967,out,REUSSI,2026-06-02,90.0,USSD,8390
TX0008391,AG14,7554826311,1255,out,ok,2026-06-02,13.0,Agent,8391
TX0008392,AG04,+226 700 22 32 419,440,in,ok,2026-06-02,11.0,USSD,8392
TX0008393,AG19,+226 791 48 72 950,2530,in,OK,2026-06-02,63.0,app,8393
TX0008394,AG08,764 28 00 233,1256,in,Reussie,2026-06-02,31.0,USSD,8394
TX0008395,AG17,780 81 65 255,733,in,OK,2026-06-02,18.0,Agent,8395
TX0008396,AG01,752 78 86 885,3939,in,ok,2026-06-02,98.0,Agent,8396
TX0008397,AG10,773 66 13 333,2001,in,Reussie,2026-06-02,50.0,Agent,8397
TX0008398,AG13,+226 747 74 59 917,4739,out,Reussie,2026-06-02,47.0,Agent,8398
TX0008399,AG10,774 10 47 905,2428,out,OK,2026-06-02,24.0,Agent,8399
